REF_ID,IN_TIME,VALIDITY,CON_NUM,CON_SIZE,STATUS,OUT_TIME
EFS34501,22-02-23 16:50:15,25-02-23 16:50:15,VZZX0100132,20,E,22-02-23 21:47:04
EFS34501,22-02-23 16:50:15,25-02-23 16:50:15,LRAU1339629,20,E,24-02-23 12:36:17
EFS17093-232273-412571,17-02-23 00:06:10,20-02-23 00:06:10,ZAWY8416436,40,L,22-02-23 19:28:25
EFS17119-232330-418790,17-02-23 18:41:58,20-02-23 18:41:58,FKTK7658140,40,L,22-02-23 19:32:06
EFS34774,28-02-23 22:28:02,3/3/2023 22:28,QDCG6815610,40,E,1/3/2023 1:34
MTZEFS17371,1/3/2023 0:19,4/3/2023 0:19,EHWT7640403,40,E,28-02-23 22:51:25
EFS34781,1/3/2023 0:20,4/3/2023 0:20,NOOI7609841,40,E,1/3/2023 7:30
MTZEFS17248,23-02-23 11:14:47,26-02-23 11:14:47,UKJS2177054,40,E,23-02-23 09:46:55
EFS17249,23-02-23 11:31:09,26-02-23 11:31:09,CEDK4611760,40,E,23-02-23 10:02:05
EFS17250,23-02-23 11:44:32,26-02-23 11:44:32,DUXU1853366,40,E,23-02-23 10:15:41
IGOJO14545,23-02-23 15:51:11,26-02-23 15:51:11,VBGM3094998,40,,24-02-23 00:15:59
IGOJO14545,23-02-23 15:51:11,26-02-23 15:51:11,XGZR8592159,40,,24-02-23 00:16:41
IGOJO14546,23-02-23 16:05:51,26-02-23 16:05:51,NYGG0815161,20,L,28-02-23 04:48:39
IGOJO14546,23-02-23 16:05:51,26-02-23 16:05:51,JXDH3993121,20,L,1/3/2023 1:19
IGOJO14546,23-02-23 16:05:51,26-02-23 16:05:51,PVZH0028954,20,L,1/3/2023 11:13
IGOJO14546,23-02-23 16:05:51,26-02-23 16:05:51,YIEB4101329,20,L,24-02-23 09:12:12
IGOJO14546,23-02-23 16:05:51,26-02-23 16:05:51,SPWP7881897,20,L,26-02-23 22:19:44
IGOJO14549,23-02-23 16:43:34,26-02-23 16:43:34,YXWZ3453583,20,L,24-02-23 03:03:12
IGOJO14549,23-02-23 16:43:34,26-02-23 16:43:34,RNLV8860662,20,L,23-02-23 17:48:48
IGOJO14549,23-02-23 16:43:34,26-02-23 16:43:34,QWSG8026220,20,L,23-02-23 18:03:29
IGOJO14549,23-02-23 16:43:34,26-02-23 16:43:34,NOSK9353344,20,L,24-02-23 01:33:57
IGOJO14549,23-02-23 16:43:34,26-02-23 16:43:34,BNJN1052236,20,L,23-02-23 17:53:10
IGOJO14549,23-02-23 16:43:34,26-02-23 16:43:34,NYBV4597335,20,L,23-02-23 18:35:24
IGOJO14549,23-02-23 16:43:34,26-02-23 16:43:34,HXHK8406161,20,L,24-02-23 03:02:42
IGOJO14549,23-02-23 16:43:34,26-02-23 16:43:34,RHHK0728404,20,L,24-02-23 01:43:10
IGOJO14549,23-02-23 16:43:34,26-02-23 16:43:34,WVWF2610699,20,L,23-02-23 17:51:29
IGOJO14549,23-02-23 16:43:34,26-02-23 16:43:34,ONRU4120526,20,L,24-02-23 03:04:08
EFS34532,23-02-23 17:02:16,26-02-23 17:02:16,LMSL4775336,20,E,25-02-23 13:49:49
IGOJO14550,23-02-23 17:05:37,26-02-23 17:05:37,IPIM7266449,40,L,24-02-23 04:10:04
IGOJO14550,23-02-23 17:05:37,26-02-23 17:05:37,UOSU1571080,40,L,24-02-23 04:19:55
ALO18136-125208-423519,23-02-23 17:28:04,26-02-23 17:28:04,SIKE7927350,40,L,23-02-23 19:49:15
EFS34538,23-02-23 17:32:48,26-02-23 17:32:48,BEAY8403720,20,E,24-02-23 14:14:38
MTZEFS17253,23-02-23 18:24:59,26-02-23 18:24:59,ZEHT5275820,20,E,23-02-23 16:55:50
EFS34668,26-02-23 17:47:49,1/3/2023 17:47,KEQO6596158,20,E,26-02-23 21:02:41
EFS17228-233545-419359,23-02-23 05:57:34,26-02-23 05:57:34,JDFZ2848213,40,L,2/3/2023 14:46
EFS34868,2/3/2023 11:50,5/3/2023 11:50,ZKAY0912933,40,E,3/3/2023 17:10
EFS34868,2/3/2023 11:50,5/3/2023 11:50,WJQM5708106,40,E,2/3/2023 14:51
EFS17238-233558-424054,23-02-23 08:54:55,26-02-23 08:54:55,DNHR4460771,20,L,2/3/2023 14:43
IGOJO14746,2/3/2023 12:27,5/3/2023 12:27,YMVC4111538,40,L,3/3/2023 3:44
EFS17048-231944-416218,15-02-23 02:26:55,18-02-23 02:26:55,LNCF5392710,40,L,2/3/2023 14:48
IGOJO14747,2/3/2023 13:02,5/3/2023 13:02,SPVU1329285,40,L,4/3/2023 12:30
IGOJO14747,2/3/2023 13:02,5/3/2023 13:02,UWDF2724571,40,L,4/3/2023 11:08
IGOJO14747,2/3/2023 13:02,5/3/2023 13:02,CIRO4064871,40,L,3/3/2023 10:14
IGOJO14747,2/3/2023 13:02,5/3/2023 13:02,ATHR6399310,40,L,3/3/2023 7:47
IGOJO14747,2/3/2023 13:02,5/3/2023 13:02,WAAH5762851,40,L,3/3/2023 7:47
IGOJO14747,2/3/2023 13:02,5/3/2023 13:02,VYOT9056702,40,L,3/3/2023 19:07
IGOJO14747,2/3/2023 13:02,5/3/2023 13:02,FQLP8532062,40,L,2/3/2023 19:57
IGOJO14747,2/3/2023 13:02,5/3/2023 13:02,LPYF8893374,40,L,3/3/2023 18:01
IGOJO14747,2/3/2023 13:02,5/3/2023 13:02,RUGK8728251,40,L,4/3/2023 12:28
IGOJO14747,2/3/2023 13:02,5/3/2023 13:02,SJUU1598618,40,L,2/3/2023 22:25
IGOJO14748,2/3/2023 13:53,5/3/2023 13:53,BECW2769889,40,L,4/3/2023 4:52
EFS17281-233828-417509,24-02-23 12:35:11,27-02-23 12:35:11,LBKX8121780,40,L,2/3/2023 14:49
EFS17164-232832-416212,20-02-23 01:06:02,23-02-23 01:06:02,DAQV3591168,40,L,2/3/2023 14:49
EFS17167-232832-417025,20-02-23 01:57:00,23-02-23 01:57:00,MNDO2310176,40,L,2/3/2023 14:49
EFS17165-232832-416492,20-02-23 01:28:40,23-02-23 01:28:40,JQNM1003446,40,L,2/3/2023 14:49
EFS17283-233837-419378,24-02-23 13:04:36,27-02-23 13:04:36,CWGS5958073,40,L,2/3/2023 14:50
EFS34876,2/3/2023 15:15,5/3/2023 15:15,HOWH4286150,40,E,2/3/2023 17:32
IGOJO14752,2/3/2023 15:19,5/3/2023 15:19,KJGU0347136,40,L,2/3/2023 23:24
ALO18185-125801-424645,26-02-23 22:25:23,1/3/2023 22:25,HRDQ4871289,20,L,2/3/2023 14:44
ALO18274-125806-426031,2/3/2023 15:56,5/3/2023 15:56,RBFC8094136,20,L,2/3/2023 14:43
IGOJO14755,2/3/2023 16:25,5/3/2023 16:25,SJTV9045936,40,L,3/3/2023 3:03
IGOJO14755,2/3/2023 16:25,5/3/2023 16:25,SAYF0670400,40,L,3/3/2023 2:37
IGOJO14755,2/3/2023 16:25,5/3/2023 16:25,EGQX7377732,40,L,3/3/2023 3:45
EFS17123-232330-419111,18-02-23 00:40:02,21-02-23 00:40:02,ZUFW1235145,40,L,22-02-23 19:32:53
IGOJO14521,22-02-23 17:36:07,25-02-23 17:36:07,HLSK7119008,20,L,22-02-23 23:29:51
IGOJO14521,22-02-23 17:36:07,25-02-23 17:36:07,RQPS6909203,20,L,23-02-23 00:00:00
IGOJO14521,22-02-23 17:36:07,25-02-23 17:36:07,HXPY1671303,20,L,22-02-23 23:27:48
IGOJO14521,22-02-23 17:36:07,25-02-23 17:36:07,BWUW3271303,20,L,23-02-23 00:03:49
IGOJO14521,22-02-23 17:36:07,25-02-23 17:36:07,MVHV8753842,20,L,23-02-23 00:14:46
IGOJO14521,22-02-23 17:36:07,25-02-23 17:36:07,MQEN4597831,20,L,22-02-23 23:57:42
IGOJO14521,22-02-23 17:36:07,25-02-23 17:36:07,BAQN0456320,20,L,23-02-23 02:24:42
IGOJO14521,22-02-23 17:36:07,25-02-23 17:36:07,TJHJ8405836,20,L,25-02-23 01:57:57
IGOJO14521,22-02-23 17:36:07,25-02-23 17:36:07,NXPY3167081,20,L,22-02-23 23:44:42
IGOJO14521,22-02-23 17:36:07,25-02-23 17:36:07,GBBV5334215,20,L,22-02-23 23:20:27
IGOJO14531,22-02-23 19:06:37,25-02-23 19:06:37,TLNI7793747,40,L,22-02-23 23:48:50
IGOJO14531,22-02-23 19:06:37,25-02-23 19:06:37,SHYS9830555,40,L,23-02-23 00:21:23
IGOJO14532,22-02-23 19:17:56,25-02-23 19:17:56,ECBX6062683,20,L,23-02-23 02:03:15
IGOJO14532,22-02-23 19:17:56,25-02-23 19:17:56,YRFX9040828,20,L,23-02-23 01:37:57
IGOJO14532,22-02-23 19:17:56,25-02-23 19:17:56,YRCJ4148564,20,L,23-02-23 13:13:28
IGOJO14532,22-02-23 19:17:56,25-02-23 19:17:56,HOAQ6688142,20,L,23-02-23 00:25:35
IGOJO14532,22-02-23 19:17:56,25-02-23 19:17:56,KBKE3370958,20,L,23-02-23 02:56:07
IGOJO14538,22-02-23 19:58:14,25-02-23 19:58:14,HRDQ8694640,40,L,23-02-23 13:49:17
MTZEFS17219,22-02-23 23:27:15,25-02-23 23:27:15,GHQO3395598,20,E,22-02-23 21:59:45
MTZEFS17225,23-02-23 02:59:48,26-02-23 02:59:48,OPYV0691374,40,E,23-02-23 01:32:34
MTZEFS17229,23-02-23 05:59:03,26-02-23 05:59:03,JTUK5581347,40,E,23-02-23 04:33:01
MTZEFS17375,1/3/2023 1:57,4/3/2023 1:57,OUCE0593693,40,E,1/3/2023 0:29
MTZEFS17381,1/3/2023 7:16,4/3/2023 7:16,AQFH6436352,40,E,1/3/2023 5:47
EFS34791,1/3/2023 7:17,4/3/2023 7:17,EKEC4398249,40,E,1/3/2023 9:23
EFS17202-233331-418768,22-02-23 03:41:09,25-02-23 03:41:09,DFMH0441972,40,L,2/3/2023 14:44
EFS17305-234051-392612,25-02-23 12:47:22,28-02-23 12:47:22,EUVU1712309,20,L,3/3/2023 15:05
EFS17188-233062-410242,21-02-23 07:02:13,24-02-23 07:02:13,XSIH8519314,40,L,2/3/2023 14:46
EFS17166-232829-410745,20-02-23 01:29:52,23-02-23 01:29:52,FTBM8859124,40,L,2/3/2023 14:48
EFS17179-233027-420112,21-02-23 02:44:06,24-02-23 02:44:06,XKST1167260,40,L,2/3/2023 14:45
EFS34796,1/3/2023 12:26,4/3/2023 12:26,QPYM3373054,20,E,4/3/2023 7:19
EFS34796,1/3/2023 12:26,4/3/2023 12:26,WGWI4114315,20,E,1/3/2023 13:00
EFS34796,1/3/2023 12:26,4/3/2023 12:26,NRZT5214483,20,E,1/3/2023 13:00
EFS34796,1/3/2023 12:26,4/3/2023 12:26,FFQW4795913,20,E,4/3/2023 7:19
EFS34796,1/3/2023 12:26,4/3/2023 12:26,JDMJ1484183,20,E,1/3/2023 12:59
EFS34796,1/3/2023 12:26,4/3/2023 12:26,SFKA9957217,20,E,4/3/2023 7:19
EFS34796,1/3/2023 12:26,4/3/2023 12:26,JUKV0903347,20,E,1/3/2023 12:59
EFS34796,1/3/2023 12:26,4/3/2023 12:26,RZUH3471547,20,E,3/3/2023 9:09
EFS34797,1/3/2023 12:37,4/3/2023 12:37,UDTU7501978,20,E,1/3/2023 17:40
EFS34797,1/3/2023 12:37,4/3/2023 12:37,ZTAF2712108,20,E,1/3/2023 12:45
EFS34797,1/3/2023 12:37,4/3/2023 12:37,ULAP3786583,20,E,1/3/2023 12:45
EFS34797,1/3/2023 12:37,4/3/2023 12:37,QVRM6262464,20,E,1/3/2023 17:40
IGOJO14695,1/3/2023 12:44,4/3/2023 12:44,UXQH7469166,40,L,2/3/2023 1:56
IGOJO14695,1/3/2023 12:44,4/3/2023 12:44,MJGD8203947,40,L,2/3/2023 0:45
EFS34798,1/3/2023 12:46,4/3/2023 12:46,XIKT7953008,40,E,1/3/2023 12:59
EFS34798,1/3/2023 12:46,4/3/2023 12:46,JLOH0804136,40,E,1/3/2023 12:56
EFS34799,1/3/2023 13:10,4/3/2023 13:10,EVIA9921644,40,E,1/3/2023 14:39
EFS34800,1/3/2023 13:12,4/3/2023 13:12,GMMT5418034,40,E,1/3/2023 20:20
EFS34802,1/3/2023 13:31,4/3/2023 13:31,JPBO1957512,20,E,1/3/2023 15:45
IGOJO14696,1/3/2023 13:48,4/3/2023 13:48,NFOU6964766,20,L,4/3/2023 1:34
IGOJO14696,1/3/2023 13:48,4/3/2023 13:48,RSZV5801618,20,L,4/3/2023 21:44
IGOJO14696,1/3/2023 13:48,4/3/2023 13:48,KKPD5649062,20,L,2/3/2023 20:56
IGOJO14696,1/3/2023 13:48,4/3/2023 13:48,NZSE5308786,20,L,2/3/2023 20:54
IGOJO14696,1/3/2023 13:48,4/3/2023 13:48,YMQM5106848,20,L,3/3/2023 22:44
IGOJO14696,1/3/2023 13:48,4/3/2023 13:48,TWOX3418815,20,L,2/3/2023 23:26
IGOJO14696,1/3/2023 13:48,4/3/2023 13:48,OVSE1038682,20,L,3/3/2023 22:39
IGOJO14696,1/3/2023 13:48,4/3/2023 13:48,FEFZ6803993,20,L,3/3/2023 21:56
IGOJO14696,1/3/2023 13:48,4/3/2023 13:48,HJII2112770,20,L,3/3/2023 1:05
EXP34973-125057,23-02-23 18:26:19,23-02-23 18:26:19,LJHJ0020397,20,L,28-02-23 16:40:33
IGOJO14558,23-02-23 18:55:40,26-02-23 18:55:40,QMKN5873770,20,L,24-02-23 15:31:20
IGOJO14558,23-02-23 18:55:40,26-02-23 18:55:40,CMUO5722294,20,L,24-02-23 15:42:09
IGOJO14558,23-02-23 18:55:40,26-02-23 18:55:40,MOKJ1406116,20,L,24-02-23 15:33:56
IGOJO14558,23-02-23 18:55:40,26-02-23 18:55:40,ZCQM7149063,20,L,24-02-23 15:36:15
IGOJO14558,23-02-23 18:55:40,26-02-23 18:55:40,XFFK5317541,20,L,24-02-23 15:43:34
IGOJO14558,23-02-23 18:55:40,26-02-23 18:55:40,QEER1573718,20,L,24-02-23 15:43:17
IGOJO14558,23-02-23 18:55:40,26-02-23 18:55:40,KEYY9638983,20,L,24-02-23 15:37:13
IGOJO14558,23-02-23 18:55:40,26-02-23 18:55:40,FWTG4818070,20,L,24-02-23 15:30:52
IGOJO14561,23-02-23 19:00:46,26-02-23 19:00:46,ILNN7777351,20,L,24-02-23 03:44:08
IGOJO14561,23-02-23 19:00:46,26-02-23 19:00:46,MVFB5885249,20,L,24-02-23 11:22:42
IGOJO14561,23-02-23 19:00:46,26-02-23 19:00:46,JQPN8864941,20,L,24-02-23 10:53:28
IGOJO14561,23-02-23 19:00:46,26-02-23 19:00:46,GQHY0826936,20,L,24-02-23 11:05:50
IGOJO14561,23-02-23 19:00:46,26-02-23 19:00:46,HPAU6222514,20,L,24-02-23 12:44:55
IGOJO14561,23-02-23 19:00:46,26-02-23 19:00:46,WQGG4495883,20,L,25-02-23 12:58:39
IGOJO14561,23-02-23 19:00:46,26-02-23 19:00:46,HENS3739299,20,L,24-02-23 04:53:41
IGOJO14561,23-02-23 19:00:46,26-02-23 19:00:46,JWOI6562108,20,L,24-02-23 10:35:46
IGOJO14561,23-02-23 19:00:46,26-02-23 19:00:46,GKQE0058405,20,L,24-02-23 01:33:24
MTZEFS17254,23-02-23 19:01:20,26-02-23 19:01:20,SVMF5858974,20,E,23-02-23 17:36:02
MTZEFS17255,23-02-23 19:01:25,26-02-23 19:01:25,ALXN3475606,20,E,7/3/2023 18:16
IGOJO14563,23-02-23 19:10:48,26-02-23 19:10:48,UXEQ6992018,40,L,24-02-23 08:15:31
IGOJO14567,23-02-23 19:26:21,26-02-23 19:26:21,OBVZ2480958,20,L,27-02-23 20:11:13
IGOJO14567,23-02-23 19:26:21,26-02-23 19:26:21,VYPV0485938,20,L,27-02-23 20:05:07
IGOJO14567,23-02-23 19:26:21,26-02-23 19:26:21,OZPF4721742,20,L,23-02-23 21:55:38
IGOJO14567,23-02-23 19:26:21,26-02-23 19:26:21,LAQR4523924,20,L,27-02-23 23:51:29
IGOJO14567,23-02-23 19:26:21,26-02-23 19:26:21,KNPU6961791,20,L,23-02-23 22:21:12
IGOJO14567,23-02-23 19:26:21,26-02-23 19:26:21,OOAS1839355,20,L,27-02-23 20:10:33
IGOJO14567,23-02-23 19:26:21,26-02-23 19:26:21,TXXC0488670,20,L,23-02-23 21:55:02
IGOJO14567,23-02-23 19:26:21,26-02-23 19:26:21,GEVM8659641,20,L,24-02-23 04:36:41
IGOJO14567,23-02-23 19:26:21,26-02-23 19:26:21,LRRI0168459,20,L,1/3/2023 12:57
IGOJO14567,23-02-23 19:26:21,26-02-23 19:26:21,YNRY0059761,20,L,23-02-23 23:10:41
EFS34556,23-02-23 19:30:07,26-02-23 19:30:07,HHFF4464633,20,E,23-02-23 21:07:06
EFS34557,23-02-23 19:37:21,26-02-23 19:37:21,OKXE3462019,20,E,25-02-23 00:38:04
MTZEFS17256,23-02-23 22:25:29,26-02-23 22:25:29,RJDM1083579,20,E,23-02-23 20:56:48
MTZEFS17164,20-02-23 01:06:02,23-02-23 01:06:02,UFJX2598492,40,E,19-02-23 23:49:52
IGOJO14425,20-02-23 14:01:31,23-02-23 14:01:31,MMTW5534543,20,L,21-02-23 14:53:17
IGOJO14527,22-02-23 18:26:57,25-02-23 18:26:57,COVV4335605,40,L,23-02-23 04:48:10
IGOJO14527,22-02-23 18:26:57,25-02-23 18:26:57,JSVB6966536,40,L,23-02-23 06:53:45
EFS34523,22-02-23 23:48:43,25-02-23 23:48:43,AEDR6094626,20,E,23-02-23 08:25:47
IGOJO14653,27-02-23 18:24:40,2/3/2023 18:24,GTBJ0919763,40,L,27-02-23 22:55:34
IGOJO14653,27-02-23 18:24:40,2/3/2023 18:24,DSTN2085782,40,L,27-02-23 22:52:21
IGOJO14653,27-02-23 18:24:40,2/3/2023 18:24,JOKB3699623,40,L,28-02-23 04:13:03
IGOJO14653,27-02-23 18:24:40,2/3/2023 18:24,BKXW4947117,40,L,27-02-23 22:55:16
EXP35155-125496,27-02-23 18:39:23,27-02-23 18:39:23,XXTW9168800,20,L,1/3/2023 2:34
EFS34715,27-02-23 19:14:06,2/3/2023 19:14,VFUR8766386,20,E,27-02-23 21:16:40
EFS34715,27-02-23 19:14:06,2/3/2023 19:14,ACZW1895720,20,E,27-02-23 21:17:15
EXP35123-125445,27-02-23 19:33:57,27-02-23 19:33:57,EZSY1735797,40,L,1/3/2023 3:26
EXP35128-125451,27-02-23 19:53:27,27-02-23 19:53:27,UGRN0861214,40,L,1/3/2023 3:27
MTZEFS17360,28-02-23 10:06:13,3/3/2023 10:06,NNJW0676052,40,E,28-02-23 08:37:48
EFS17158-232665-417514,19-02-23 18:56:21,22-02-23 18:56:21,PMCA5897786,40,L,28-02-23 13:52:44
MTZEFS17239,23-02-23 08:56:06,26-02-23 08:56:06,VOWU6953167,20,E,23-02-23 07:29:17
MTZEFS17240,23-02-23 08:57:17,26-02-23 08:57:17,BFXZ5676369,20,E,23-02-23 07:28:58
MTZEFS17242,23-02-23 10:21:25,26-02-23 10:21:25,OIKO5850965,40,E,23-02-23 08:54:55
EFS34529,23-02-23 10:30:46,26-02-23 10:30:46,CIKT1865994,40,E,23-02-23 13:24:19
MTZEFS17246,23-02-23 10:46:08,26-02-23 10:46:08,UWRH6233736,20,E,23-02-23 09:17:03
MTZEFS17251,23-02-23 11:53:49,26-02-23 11:53:49,JAOY1261998,40,E,23-02-23 10:24:47
IGOJO14541,23-02-23 12:59:56,26-02-23 12:59:56,NTLQ8932734,40,L,23-02-23 19:59:52
IGOJO14543,23-02-23 13:47:52,26-02-23 13:47:52,DVCD8838448,40,L,24-02-23 15:33:03
IGOJO03368,23-02-23 16:47:12,26-02-23 16:47:12,OGTN0556476,40,L,28-02-23 13:10:33
IGOJO14554,23-02-23 18:21:02,26-02-23 18:21:02,FPJM3086318,40,L,24-02-23 00:14:08
IGOJO14554,23-02-23 18:21:02,26-02-23 18:21:02,QBLL1900834,40,L,24-02-23 00:27:38
EFS34740,28-02-23 12:08:17,3/3/2023 12:08,SCJH2150472,40,E,28-02-23 13:56:18
EFS34806,1/3/2023 13:50,4/3/2023 13:50,OQDI2736139,20,E,1/3/2023 17:05
EFS34806,1/3/2023 13:50,4/3/2023 13:50,VOBA7805789,20,E,1/3/2023 17:05
EFS34806,1/3/2023 13:50,4/3/2023 13:50,LLJH4850942,20,E,1/3/2023 17:05
EFS34806,1/3/2023 13:50,4/3/2023 13:50,REPQ3394965,20,E,1/3/2023 17:05
IGOJO14699,1/3/2023 14:44,4/3/2023 14:44,NCHK4713016,20,L,5/3/2023 1:28
IGOJO14699,1/3/2023 14:44,4/3/2023 14:44,ZCYQ7797281,20,L,4/3/2023 17:46
IGOJO14699,1/3/2023 14:44,4/3/2023 14:44,BETZ2846751,20,L,5/3/2023 4:12
IGOJO14699,1/3/2023 14:44,4/3/2023 14:44,ZVRW7268381,20,L,5/3/2023 2:39
IGOJO14702,1/3/2023 14:58,4/3/2023 14:58,WMWU7941906,40,L,2/3/2023 6:02
IGOJO14702,1/3/2023 14:58,4/3/2023 14:58,JQNV7122097,40,L,4/3/2023 12:01
IGOJO14702,1/3/2023 14:58,4/3/2023 14:58,INEC5549962,40,L,4/3/2023 12:11
EFS34816,1/3/2023 15:32,4/3/2023 15:32,NXPC4357357,40,E,16-03-23 19:40:20
EFS34817,1/3/2023 15:34,4/3/2023 15:34,HOCI9990694,20,E,1/3/2023 14:39
EFS34817,1/3/2023 15:34,4/3/2023 15:34,EABQ0445641,20,E,1/3/2023 14:39
EFS34818,1/3/2023 15:38,4/3/2023 15:38,XDEN9341103,20,E,1/3/2023 17:25
EFS34818,1/3/2023 15:38,4/3/2023 15:38,SMDE7448092,20,E,1/3/2023 17:25
EXP35012-125175,1/3/2023 15:39,1/3/2023 15:39,HZAQ2134668,20,L,7/3/2023 15:27
EXP35012-125175,1/3/2023 15:39,1/3/2023 15:39,AJTT6957405,20,L,7/3/2023 15:28
EXP35012-125175,1/3/2023 15:39,1/3/2023 15:39,FETO5108067,20,L,7/3/2023 15:41
EXP35012-125175,1/3/2023 15:39,1/3/2023 15:39,JRWK6136069,20,L,7/3/2023 15:55
EXP35012-125175,1/3/2023 15:39,1/3/2023 15:39,NJEQ5611149,20,L,7/3/2023 15:49
EXP35012-125175,1/3/2023 15:39,1/3/2023 15:39,ENJX6197391,20,L,7/3/2023 16:09
EXP35012-125175,1/3/2023 15:39,1/3/2023 15:39,NXMW6266724,20,L,7/3/2023 16:08
EXP35012-125175,1/3/2023 15:39,1/3/2023 15:39,DIPI6033892,20,L,7/3/2023 15:55
EXP35012-125175,1/3/2023 15:39,1/3/2023 15:39,ROBI4864500,20,L,7/3/2023 15:47
EXP35012-125175,1/3/2023 15:39,1/3/2023 15:39,EDKF6976658,20,L,7/3/2023 15:47
EXP35202-125576,1/3/2023 16:34,1/3/2023 16:34,JAJS2597468,20,L,7/3/2023 16:34
EXP35202-125576,1/3/2023 16:34,1/3/2023 16:34,DCSD1833865,20,L,7/3/2023 16:31
EXP35202-125576,1/3/2023 16:34,1/3/2023 16:34,HIVV7277351,20,L,7/3/2023 16:37
EXP35202-125576,1/3/2023 16:34,1/3/2023 16:34,ALHC0440869,20,L,7/3/2023 16:33
IGOJO14710,1/3/2023 16:45,4/3/2023 16:45,CLRS4620235,20,L,2/3/2023 8:28
IGOJO14719,1/3/2023 17:11,4/3/2023 17:11,ZJIH0715330,40,L,1/3/2023 19:01
EXP35232-125658,1/3/2023 17:12,1/3/2023 17:12,JIHL2844913,20,L,2/3/2023 16:20
IGOJO14720,1/3/2023 17:16,4/3/2023 17:16,XUTJ1072078,40,L,2/3/2023 5:25
EXP35213-125632,1/3/2023 17:22,1/3/2023 17:22,UAWT6171117,40,L,2/3/2023 16:15
EFS34826,1/3/2023 17:22,4/3/2023 17:22,FKMT5134526,40,E,1/3/2023 19:14
EXP35154-125491,1/3/2023 17:40,1/3/2023 17:40,FVSN1487643,20,L,2/3/2023 16:17
EXP35154-125491,1/3/2023 17:40,1/3/2023 17:40,SNVG2306725,20,L,2/3/2023 16:19
EXP35154-125491,1/3/2023 17:40,1/3/2023 17:40,EDWU3787135,20,L,2/3/2023 16:16
EXP35154-125491,1/3/2023 17:40,1/3/2023 17:40,CJPR2767187,20,L,2/3/2023 16:18
EXP35154-125491,1/3/2023 17:40,1/3/2023 17:40,YBAI8387119,20,L,2/3/2023 16:21
EXP35154-125491,1/3/2023 17:40,1/3/2023 17:40,LFZT8753895,20,L,2/3/2023 16:18
EXP35154-125491,1/3/2023 17:40,1/3/2023 17:40,TQIY4718017,20,L,2/3/2023 16:16
EXP35154-125491,1/3/2023 17:40,1/3/2023 17:40,AJCS7585531,20,L,2/3/2023 16:14
EXP35154-125491,1/3/2023 17:40,1/3/2023 17:40,DZAE5150978,20,L,2/3/2023 16:12
EXP35154-125491,1/3/2023 17:40,1/3/2023 17:40,HVXM5638205,20,L,2/3/2023 16:18
EXP35154-125491,1/3/2023 17:40,1/3/2023 17:40,OFWJ7516232,20,L,2/3/2023 16:20
EXP35154-125491,1/3/2023 17:40,1/3/2023 17:40,SLZG5995390,20,L,2/3/2023 16:19
EFS34828,1/3/2023 17:46,4/3/2023 17:46,EFKI6385252,20,E,1/3/2023 21:27
EFS34828,1/3/2023 17:46,4/3/2023 17:46,ECEG0554444,20,E,2/3/2023 7:46
EXP35235-125659,1/3/2023 17:52,1/3/2023 17:52,IYBE8287727,40,L,2/3/2023 16:15
MTZEFS17258,24-02-23 01:22:57,27-02-23 01:22:57,VASM3471207,40,E,23-02-23 23:54:43
MTZEFS17258,24-02-23 01:22:57,27-02-23 01:22:57,LNCA0193519,40,E,23-02-23 23:55:19
MTZEFS17259,24-02-23 01:31:13,27-02-23 01:31:13,ATIX1914356,40,E,24-02-23 00:02:27
MTZEFS17261,24-02-23 03:05:05,27-02-23 03:05:05,WIDL3817666,40,E,24-02-23 01:37:08
MTZEFS17264,24-02-23 04:16:43,27-02-23 04:16:43,YLRZ5747097,40,E,24-02-23 02:48:13
MTZEFS17271,24-02-23 08:26:53,27-02-23 08:26:53,JLLR9805147,20,E,24-02-23 06:58:51
EFS34566,24-02-23 09:22:48,27-02-23 09:22:48,EDID5873536,40,E,24-02-23 15:31:35
EFS34566,24-02-23 09:22:48,27-02-23 09:22:48,UXIY5037761,40,E,24-02-23 10:42:04
EFS17274,24-02-23 10:42:27,27-02-23 10:42:27,ZXYR8667691,20,E,24-02-23 09:13:52
EFS17227-233329-416960,23-02-23 04:58:39,26-02-23 04:58:39,UUSN8328357,40,L,28-02-23 13:49:58
IGOJO14685,28-02-23 17:42:39,3/3/2023 17:42,RLZL8060237,40,L,4/3/2023 4:18
EFS17382,1/3/2023 8:30,4/3/2023 8:30,SLON6231531,20,E,1/3/2023 7:02
EFS34807,1/3/2023 13:53,4/3/2023 13:53,EBEA9557835,20,E,1/3/2023 15:06
EFS34807,1/3/2023 13:53,4/3/2023 13:53,IIIT9183331,20,E,1/3/2023 15:06
EXP35054-125251,1/3/2023 15:43,1/3/2023 15:43,TOWB5742311,20,L,7/3/2023 15:41
EXP35054-125251,1/3/2023 15:43,1/3/2023 15:43,MXFK3869882,20,L,7/3/2023 15:24
EXP35054-125251,1/3/2023 15:43,1/3/2023 15:43,GAWH5742229,20,L,7/3/2023 15:52
EXP35054-125251,1/3/2023 15:43,1/3/2023 15:43,AJEA6586530,20,L,7/3/2023 15:26
EXP35054-125251,1/3/2023 15:43,1/3/2023 15:43,KUEZ5497979,20,L,7/3/2023 15:28
EXP35054-125251,1/3/2023 15:43,1/3/2023 15:43,DBDP4807506,20,L,7/3/2023 15:30
